ADDRESS,BANK,COORD_X,COORD_Y,WITHIN500,WITHIN1000,FREGUESIA,ATM_ID,MWay_Dist,Police_Dis,PARISH,NUMBER,N_INCOME,INCOME,N_DENSITY,DENSITY,N_AGE,AGE,N_UNP_RATE,UNP_RATE,N_COM_DENS,COM_DENS,N_FREQ_ATTACK,FREQ_ATTACK,N_MANUAL_ATK,MANUAL_ATK,N_LOGIC_ATK,LOGIC_ATK,N_FRAUD_ATTACK,FRAUD_ATTACK,N_CARD_SKIMMING,CARD_SKIMMING,N_CARD_TRAPPING,CARD_TRAPPING,N_CASH_TRAPPING,CASH_TRAPPING,N_TRANS_REVER,TRANS_REVER,N_PHYS_ATTACK,PHYS_ATTACK,N_BURGLARY,BURGLARY,N_RAM_RAIDS,RAM_RAIDS,N_EXPLO_GAS,EXPLO_GAS,N_VANDALISM,VANDALISM,N_LOG_NETWORK,LOG_NETWORK,N_LOG_ISOLATED,LOG_ISOLATED,EVENT_DATE,DETEC_DATE,ACCOUNT_DATE,YEAR_ACOUNT,N_IMPLEM_TYPE,GROSS_LOSS,INDIRECT_LOSS,NET_LOSS,N_ATTACK_L0,N_ATTACK_L1,N_ATTACK_L2,PERSONA1,PERSONA2,ATTACK_DURATION,SUCCESS_ATTACK,RECOVERED,RECOV_AMOUNT,RECOV_DATE
"Avenida Barbosa Du Bocage 85, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.14785,38.74001,0,1000,Avenidas Novas,IF02,1559.44,520.26,15,2,3,34,2,6.54,4,53,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Padre Americo 32 B, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.18077,38.76393,500,1000,Carnide,IF03,1027.52,288.46,5,1,3,34,3,20.10,2,34,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Roma 20C E D, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.13883,38.74403,500,1000,Avenidas Novas,IF04,2130.67,817.54,8,1,6,58,2,12.55,3,44,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 137, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.14863,38.73977,0,1000,Avenidas Novas,IF05,1503.10,564.77,15,2,3,34,2,8.82,4,53,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Carlos Alberto Da Mota Pinto, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.16128,38.72274,0,1000,Campo de Ourique,IF06,1031.53,541.96,18,1,6,60,1,1.95,4,55,2,5,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 114, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.13414,38.7317,500,1000,Arroios,IF07,3017.11,193.34,22,1,6,58,4,28.91,4,50,2,8,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Conde Valbom 1, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.14979,38.73608,0,1000,Avenidas Novas,IF08,1595.85,617.26,15,2,2,28,2,13.62,3,48,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Castilho 32, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.15098,38.72241,500,1000,Santo AntMnio,IF09,1927.18,260.56,18,0,6,62,1,1.24,3,46,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Da Igreja 32, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.14319,38.75354,0,1000,Alvalade,IF10,1009.16,530.44,7,1,6,62,2,10.08,3,41,2,5,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Dom Duarte 4 A, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.13735,38.71458,500,1000,Santa Maria Maior,IF12,3235.87,241.70,17,2,2,28,1,0.44,5,57,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Coronel Bento Roma 942, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.13633,38.74849,0,1000,Alvalade,IF13,1722.71,911.59,7,0,5,56,1,5.57,3,45,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Columbano Bordalo Pinheiro 75-C, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.16344,38.73867,500,1000,Avenidas Novas,IF14,620.89,561.93,15,1,4,44,3,19.68,3,48,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Vale Formoso De Cima 140 B, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.10411,38.74843,0,1000,Marvila,IF15,2749.83,723.10,1,3,2,24,3,22.64,3,45,5,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Dos Oceanos Lote 4, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.09562,38.77871,500,1000,Parque das Na,IF16,1234.27,443.73,13,1,6,64,4,28.52,3,42,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Nuno Krus Abecassis LT 19.01D3, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.13934,38.72225,0,1000,Arroios,IF17,2939.66,365.22,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho 98, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.16113,38.70428,0,1000,Estrela,IF18,1541.49,870.59,16,1,2,30,1,4.20,4,53,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada De Benfica 507, Lisbon",BANCO INTERNACIONAL DO FUNCHAL,-9.19592,38.7502,500,1000,Benfica,IF19,781.72,577.78,21,1,4,44,4,28.93,3,41,3,11,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Marques Pombal 1, Lisbon",MONTEPIO GERAL,-9.15018,38.72431,500,1000,Santo AntMnio,MG01,2006.27,47.05,18,1,5,54,1,0.25,3,47,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua 1 De Maio 101, Lisbon",MONTEPIO GERAL,-9.15476,38.79159,0,0,Lumiar,MG02,1278.42,1527.58,9,2,2,24,2,12.11,1,26,5,20,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Terceira 1, Lisbon",MONTEPIO GERAL,-9.14392,38.70669,0,1000,MisericBrdia,MG03,2958.08,376.80,17,2,5,48,1,4.67,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Manuel Jesus Coelho 1, Lisbon",MONTEPIO GERAL,-9.14464,38.72086,0,1000,Santo Antnnio,MG04,2485.60,548.93,18,0,6,70,1,2.74,4,53,1,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade De Bolama Loja 2.25, Lisbon",MONTEPIO GERAL,-9.11366,38.76197,500,1000,Olivais,MG05,1251.35,439.95,0,2,3,32,2,15.32,1,25,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Aeroporto Da Portela, Lisbon",MONTEPIO GERAL,-9.13537,38.77559,0,1000,Olivais,MG06,1173.74,710.12,7,0,5,50,1,0.16,2,35,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade De Bolama Loja 0.25, Lisbon",MONTEPIO GERAL,-9.11304,38.76189,500,1000,Olivais,MG07,1297.21,489.30,0,2,3,32,2,15.32,1,25,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua De Campolide 55 B, Lisbon",MONTEPIO GERAL,-9.16243,38.72731,0,1000,Campolide,MG08,1071.07,703.93,23,2,3,32,2,14.86,1,31,4,17,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade Vila Cabral Lote 43, Lisbon",MONTEPIO GERAL,-9.12094,38.76609,500,1000,Olivais,MG09,486.12,216.27,0,3,1,22,3,17.61,1,30,5,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Jorge De Sena 1 LM, Lisbon",MONTEPIO GERAL,-9.13934,38.72225,0,1000,Arroios,MG10,2939.66,365.22,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Coronel Eduardo Galhardo 3G, Lisbon",MONTEPIO GERAL,-9.12557,38.72768,500,1000,Penha de Franea,MG100,3884.40,162.38,19,2,2,28,3,25.50,3,48,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Manuel Jesus Coelho 1, Lisbon",MONTEPIO GERAL,-9.14464,38.72086,0,1000,Santo Antnnio,MG11,2485.60,548.93,18,0,6,70,1,2.74,4,53,1,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Alvalade 6 - 1, Lisbon",MONTEPIO GERAL,-9.145,38.7534,500,1000,Alvalade,MG12,977.49,443.33,7,1,5,50,2,9.00,2,40,2,7,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Ferreira Borges 97, Lisbon",MONTEPIO GERAL,-9.1642,38.71758,500,1000,Campo de Ourique,MG13,952.92,417.34,3,1,6,60,4,27.11,2,32,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Luis Cristino Da Silva 239, Lisbon",MONTEPIO GERAL,-9.12326,38.75829,0,1000,Marvila,MG14,766.97,708.45,1,2,4,42,5,41.12,3,46,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade De Bolama Loja 0.25, Lisbon",MONTEPIO GERAL,-9.11304,38.76189,500,1000,Olivais,MG15,1297.21,489.30,0,2,3,32,2,15.32,1,25,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rossio Olivais LT 2.13.01, Lisbon",MONTEPIO GERAL,-9.09389,38.76847,0,1000,Parque das Na,MG16,2224.69,721.21,1,1,6,64,1,0.14,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Pinheiro Chagas 34, Lisbon",MONTEPIO GERAL,-9.14878,38.73375,0,1000,Avenidas Novas,MG17,1820.97,528.41,15,2,3,36,3,16.56,4,51,4,14,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 137, Lisbon",MONTEPIO GERAL,-9.13446,38.73243,500,1000,Arroios,MG18,2955.89,180.80,22,1,4,40,3,25.04,4,50,3,10,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Joao Crisostomo 15, Lisbon",MONTEPIO GERAL,-9.14456,38.73617,500,1000,Avenidas Novas,MG19,1984.54,198.40,8,1,6,58,1,5.31,2,39,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Calcada Galvao 121, Lisbon",MONTEPIO GERAL,-9.20268,38.70333,500,1000,Bel2m,MG20,1783.29,666.64,6,2,2,30,3,22.79,2,35,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 206-214, Lisbon",MONTEPIO GERAL,-9.13801,38.71177,500,1000,Santa Maria Maior,MG21,3281.18,353.58,17,2,3,36,2,9.65,5,62,4,16,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Prata 82, Lisbon",MONTEPIO GERAL,-9.13646,38.71007,500,1000,Santa Maria Maior,MG22,3477.86,209.03,17,2,2,26,2,7.14,4,55,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Luis Cristino Da Silva 239, Lisbon",MONTEPIO GERAL,-9.12326,38.75829,0,1000,Marvila,MG23,766.97,708.45,1,2,4,42,5,41.12,3,46,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Voz Do Operario 13, Lisbon",MONTEPIO GERAL,-9.12918,38.71558,0,1000,Santa Maria Maior,MG24,3900.69,463.67,14,2,2,30,1,4.00,5,61,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Sede PT - R. Andrade Corvo 6, Lisbon",MONTEPIO GERAL,-9.14491,38.7292,0,1000,Avenidas Novas,MG25,2407.82,331.52,22,1,5,50,1,5.37,4,55,2,8,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Castilho 5, Lisbon",MONTEPIO GERAL,-9.14969,38.72042,500,1000,Santo AntMnio,MG26,2052.94,457.62,18,0,5,50,1,3.85,4,53,2,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Manuel Maria Viana, Lisbon",MONTEPIO GERAL,-9.18196,38.69976,0,1000,Alcgntara,MG28,1087.27,617.98,10,1,5,50,1,2.41,1,27,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Jose Duro 25 C, Lisbon",MONTEPIO GERAL,-9.14122,38.75493,0,1000,Alvalade,MG29,953.66,757.02,7,0,6,60,2,14.11,2,35,2,7,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Campo Grande 10-E, Lisbon",MONTEPIO GERAL,-9.14782,38.74897,500,1000,Alvalade,MG30,1445.75,121.60,7,1,6,58,4,32.08,3,42,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Garrett 62, Lisbon",MONTEPIO GERAL,-9.14094,38.71083,500,1000,Santa Maria Maior,MG31,3087.79,131.64,17,2,4,44,1,4.98,5,59,4,16,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Entrecampos 28, Lisbon",MONTEPIO GERAL,-9.14582,38.74549,500,1000,Alvalade,MG32,1674.20,467.07,7,0,6,62,3,16.37,3,42,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Serpa Pinto 7, Lisbon",MONTEPIO GERAL,-9.14143,38.70864,0,1000,Santa Maria Maior,MG33,3160.59,116.82,17,2,3,38,2,6.87,5,63,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Marques De Tomar 5, Lisbon",MONTEPIO GERAL,-9.14933,38.7355,0,1000,Avenidas Novas,MG34,1665.34,597.89,15,2,5,50,3,19.20,4,51,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Columbano Bordalo Pinheiro 61-F, Lisbon",MONTEPIO GERAL,-9.16185,38.73805,500,1000,Avenidas Novas,MG35,728.16,436.00,23,2,2,30,2,14.69,1,27,4,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Campo Grande 10-E, Lisbon",MONTEPIO GERAL,-9.14782,38.74897,500,1000,Alvalade,MG36,1445.75,121.60,7,1,6,58,4,32.08,3,42,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Alexandre Ferreira 48a, Lisbon",MONTEPIO GERAL,-9.16294,38.77735,0,1000,Lumiar,MG37,1634.48,855.22,9,2,2,30,1,4.29,1,30,4,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 206-214, Lisbon",MONTEPIO GERAL,-9.13801,38.71177,500,1000,Santa Maria Maior,MG39,3281.18,353.58,17,2,3,36,2,9.65,5,62,4,16,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Oceanos LT 2.10.01, Lisbon",MONTEPIO GERAL,-9.09715,38.75541,0,0,Marvila,MG40,2833.20,1516.32,13,1,6,58,2,15.83,3,42,1,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Da Junqueira 126, Lisbon",MONTEPIO GERAL,-9.19251,38.69773,0,1000,Bel2m,MG42,1789.46,798.60,10,2,3,34,1,2.99,2,35,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Fanqueiros 58, Lisbon",MONTEPIO GERAL,-9.13545,38.70972,500,1000,Santa Maria Maior,MG43,3573.93,246.39,17,1,3,34,1,3.94,5,61,3,13,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Jose De Almeida Lote 30, Lisbon",MONTEPIO GERAL,-9.14137,38.73799,500,1000,Avenidas Novas,MG44,2164.44,148.14,8,0,6,64,3,16.89,2,35,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Largo Sao Cristovao 1, Lisbon",MONTEPIO GERAL,-9.13563,38.71258,500,1000,Santa Maria Maior,MG46,3444.82,391.30,17,1,3,36,2,9.93,4,55,4,15,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Oceanos LT 2.10.01, Lisbon",MONTEPIO GERAL,-9.09715,38.75541,0,0,Marvila,MG47,2833.20,1516.32,13,1,6,58,2,15.83,3,42,1,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rossio Olivais LT 2.13.01, Lisbon",MONTEPIO GERAL,-9.09389,38.76847,0,1000,Parque das Na,MG48,2224.69,721.21,1,1,6,64,1,0.14,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Aeroporto Da Portela, Lisbon",MONTEPIO GERAL,-9.13537,38.77559,0,1000,Olivais,MG49,1173.74,710.12,7,0,5,50,1,0.16,2,35,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 137, Lisbon",MONTEPIO GERAL,-9.13446,38.73243,500,1000,Arroios,MG50,2955.89,180.80,22,1,4,40,3,25.04,4,50,3,10,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Ouro 219, Lisbon",MONTEPIO GERAL,-9.13907,38.71169,500,1000,Santa Maria Maior,MG51,3198.84,284.27,17,2,3,34,1,0.29,5,57,3,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Arroios 118-A, Lisbon",MONTEPIO GERAL,-9.13606,38.73055,500,1000,Arroios,MG52,2933.20,138.10,22,1,6,60,4,27.08,3,45,2,7,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Vale De Santo Antonio 74, Lisbon",MONTEPIO GERAL,-9.12296,38.71835,0,1000,Suo Vicente,MG53,4388.97,271.72,14,2,2,26,4,26.50,5,59,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua de Sao Domingos 37, Lisbon",MONTEPIO GERAL,-9.16156,38.70757,0,1000,Estrela,MG54,1421.31,603.48,16,1,4,40,1,1.75,3,46,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco Piso 1, Lisbon",MONTEPIO GERAL,-9.13934,38.72225,0,1000,Arroios,MG55,2939.66,365.22,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho 2 a, Lisbon",MONTEPIO GERAL,-9.14495,38.70668,0,1000,MisericBrdia,MG56,2868.92,305.35,20,3,1,22,1,0.97,5,61,5,23,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Tomas Ribeiro 6 C, Lisbon",MONTEPIO GERAL,-9.14796,38.73135,0,1000,Avenidas Novas,MG57,2051.14,269.98,22,1,5,48,2,10.76,4,52,3,10,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Marechal Humberto Delgado Pmo 1, Lisbon",MONTEPIO GERAL,-9.13934,38.72225,0,1000,Arroios,MG58,2939.66,365.22,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Prior Crato 1, Lisbon",MONTEPIO GERAL,-9.17116,38.70539,500,1000,Alcgntara,MG59,702.49,571.10,16,2,3,38,2,9.12,4,49,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Duque De avila 79 a, Lisbon",MONTEPIO GERAL,-9.14416,38.73498,500,1000,Avenidas Novas,MG61,2077.06,289.26,22,2,4,42,1,3.63,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Prior Crato 1, Lisbon",MONTEPIO GERAL,-9.17116,38.70539,500,1000,Alcgntara,MG62,702.49,571.10,16,2,3,38,2,9.12,4,49,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
